Method,Time,C,Gamma,TSS Mean,TSS Std,HSS Mean,HSS Std
only_cme,84,10000.0,0.005,0.6837,0.1384,0.683,0.1108
only_cme,84,10000.0,0.0001,0.6324,0.0871,0.5623,0.093
only_cme,84,100000.0,1.0,0.1996,0.1185,0.2573,0.1406
only_cme,84,100000.0,0.1,0.557,0.1201,0.586,0.1326
only_cme,84,100000.0,0.01,0.7382,0.1102,0.7268,0.1049
only_cme,84,100000.0,0.07,0.6414,0.1609,0.6479,0.1501
only_cme,84,100000.0,0.001,0.7534,0.1251,0.7549,0.1128
only_cme,84,100000.0,0.005,0.7216,0.1361,0.7154,0.1214
only_cme,84,100000.0,0.0001,0.7816,0.0921,0.7499,0.0976
only_cme,84,1000000.0,1.0,0.1996,0.1185,0.2573,0.1406
only_cme,84,1000000.0,0.1,0.557,0.1201,0.586,0.1326
only_cme,84,1000000.0,0.01,0.7382,0.1102,0.7268,0.1049
only_cme,84,1000000.0,0.07,0.6414,0.1609,0.6479,0.1501
only_cme,84,1000000.0,0.001,0.7125,0.1668,0.7257,0.1511
only_cme,84,1000000.0,0.005,0.6993,0.1382,0.6977,0.114
only_cme,84,1000000.0,0.0001,0.7584,0.1385,0.7325,0.1333
only_cme,84,10000000.0,1.0,0.1996,0.1185,0.2573,0.1406
only_cme,84,10000000.0,0.1,0.557,0.1201,0.586,0.1326
only_cme,84,10000000.0,0.01,0.7382,0.1102,0.7268,0.1049
only_cme,84,10000000.0,0.07,0.6414,0.1609,0.6479,0.1501
only_cme,84,10000000.0,0.001,0.7322,0.1434,0.7487,0.1353
only_cme,84,10000000.0,0.005,0.6993,0.1382,0.6977,0.114
only_cme,84,10000000.0,0.0001,0.7034,0.1244,0.6763,0.1236
only_flares,96,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,96,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,96,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,96,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,96,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,96,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,96,0.001,0.0001,0.0,0.0,0.0,0.0
only_flares,96,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,96,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,96,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,96,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,96,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,96,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,96,0.01,0.0001,0.0,0.0,0.0,0.0
only_flares,96,0.1,1.0,0.035,0.0391,0.0342,0.0381
only_flares,96,0.1,0.1,0.1459,0.0427,0.1429,0.0418
only_flares,96,0.1,0.01,0.0,0.0,0.0,0.0
only_flares,96,0.1,0.07,0.1106,0.0367,0.1083,0.036
only_flares,96,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,96,0.1,0.005,0.0,0.0,0.0,0.0
only_flares,96,0.1,0.0001,0.0,0.0,0.0,0.0
only_flares,96,1.0,1.0,0.6382,0.1725,0.6347,0.1727
only_flares,96,1.0,0.1,0.6142,0.0816,0.6152,0.0813
only_flares,96,1.0,0.01,0.1195,0.0684,0.1188,0.0681
only_flares,96,1.0,0.07,0.5847,0.0636,0.5849,0.0639
only_flares,96,1.0,0.001,0.0382,0.1187,0.0391,0.1203
only_flares,96,1.0,0.005,-0.007,0.0626,-0.0068,0.0621
only_flares,96,1.0,0.0001,0.0,0.0,0.0,0.0
only_flares,96,10.0,1.0,0.6824,0.1321,0.6796,0.1324
only_flares,96,10.0,0.1,0.8553,0.0726,0.8562,0.0723
only_flares,96,10.0,0.01,0.7486,0.043,0.749,0.0427
only_flares,96,10.0,0.07,0.8605,0.061,0.8615,0.0611
only_flares,96,10.0,0.001,0.1384,0.0725,0.1374,0.0722
only_flares,96,10.0,0.005,0.5125,0.0963,0.5132,0.0961
only_flares,96,10.0,0.0001,0.0403,0.0894,0.0413,0.0904
only_flares,96,100.0,1.0,0.6824,0.1321,0.6796,0.1324
only_flares,96,100.0,0.1,0.8097,0.093,0.8102,0.0925
only_flares,96,100.0,0.01,0.8708,0.0655,0.8717,0.066
only_flares,96,100.0,0.07,0.8403,0.0851,0.841,0.0847
only_flares,96,100.0,0.001,0.622,0.0885,0.6218,0.0892
only_flares,96,100.0,0.005,0.8558,0.0604,0.8564,0.0602
only_flares,96,100.0,0.0001,0.155,0.0913,0.1537,0.0907
only_flares,96,1000.0,1.0,0.6824,0.1321,0.6796,0.1324
only_flares,96,1000.0,0.1,0.815,0.0989,0.8152,0.0984
only_flares,96,1000.0,0.01,0.8758,0.0575,0.8769,0.0573
only_flares,96,1000.0,0.07,0.8305,0.0688,0.8309,0.0692
only_flares,96,1000.0,0.001,0.7852,0.0933,0.7851,0.0938
only_flares,96,1000.0,0.005,0.8597,0.0572,0.8613,0.0568
only_flares,96,1000.0,0.0001,0.5914,0.1042,0.5912,0.1047
only_flares,96,10000.0,1.0,0.6824,0.1321,0.6796,0.1324
only_flares,96,10000.0,0.1,0.815,0.0989,0.8152,0.0984
only_flares,96,10000.0,0.01,0.8132,0.106,0.8151,0.1061
only_flares,96,10000.0,0.07,0.8305,0.0688,0.8309,0.0692
only_flares,96,10000.0,0.001,0.8149,0.0735,0.8156,0.0732
only_flares,96,10000.0,0.005,0.8344,0.0884,0.8358,0.0886
only_flares,96,10000.0,0.0001,0.7722,0.0854,0.7707,0.0874
only_flares,96,100000.0,1.0,0.6824,0.1321,0.6796,0.1324
only_flares,96,100000.0,0.1,0.815,0.0989,0.8152,0.0984
only_flares,96,100000.0,0.01,0.8132,0.106,0.8151,0.1061
only_flares,96,100000.0,0.07,0.8305,0.0688,0.8309,0.0692
only_flares,96,100000.0,0.001,0.8397,0.0489,0.8409,0.0488
only_flares,96,100000.0,0.005,0.7987,0.1162,0.7999,0.1162
only_flares,96,100000.0,0.0001,0.7749,0.0839,0.7747,0.0836
only_flares,96,1000000.0,1.0,0.6824,0.1321,0.6796,0.1324
only_flares,96,1000000.0,0.1,0.815,0.0989,0.8152,0.0984
only_flares,96,1000000.0,0.01,0.8132,0.106,0.8151,0.1061
only_flares,96,1000000.0,0.07,0.8305,0.0688,0.8309,0.0692
only_flares,96,1000000.0,0.001,0.8037,0.0918,0.805,0.0916
only_flares,96,1000000.0,0.005,0.7987,0.1162,0.7999,0.1162
only_flares,96,1000000.0,0.0001,0.8047,0.0637,0.8054,0.0637
only_flares,96,10000000.0,1.0,0.6824,0.1321,0.6796,0.1324
only_flares,96,10000000.0,0.1,0.815,0.0989,0.8152,0.0984
only_flares,96,10000000.0,0.01,0.8132,0.106,0.8151,0.1061
only_flares,96,10000000.0,0.07,0.8305,0.0688,0.8309,0.0692
only_flares,96,10000000.0,0.001,0.8037,0.0918,0.805,0.0916
only_flares,96,10000000.0,0.005,0.7987,0.1162,0.7999,0.1162
only_flares,96,10000000.0,0.0001,0.8187,0.0665,0.8203,0.0664
flare_linked,96,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,96,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,96,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,96,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,96,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,96,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,96,0.001,0.0001,0.0,0.0,0.0,0.0
flare_linked,96,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,96,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,96,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,96,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,96,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,96,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,96,0.01,0.0001,0.0,0.0,0.0,0.0
flare_linked,96,0.1,1.0,0.0033,0.01,0.0017,0.0051
flare_linked,96,0.1,0.1,0.0615,0.1466,0.0294,0.0964
flare_linked,96,0.1,0.01,0.0,0.0,0.0,0.0
flare_linked,96,0.1,0.07,0.0457,0.1391,0.0205,0.0913
flare_linked,96,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,96,0.1,0.005,0.0,0.0,0.0,0.0
flare_linked,96,0.1,0.0001,0.0,0.0,0.0,0.0
flare_linked,96,1.0,1.0,0.255,0.1268,0.3182,0.1422
flare_linked,96,1.0,0.1,0.3599,0.0952,0.343,0.1012
flare_linked,96,1.0,0.01,0.0002,0.208,0.0035,0.1429
flare_linked,96,1.0,0.07,0.3523,0.0782,0.3235,0.0995
flare_linked,96,1.0,0.001,-0.0247,0.1283,-0.0163,0.0732
flare_linked,96,1.0,0.005,-0.0458,0.1837,-0.0234,0.1298
flare_linked,96,1.0,0.0001,0.0,0.0,0.0,0.0
flare_linked,96,10.0,1.0,0.2619,0.1253,0.3287,0.1388
flare_linked,96,10.0,0.1,0.6716,0.1119,0.691,0.0998
flare_linked,96,10.0,0.01,0.603,0.1077,0.5467,0.1192
flare_linked,96,10.0,0.07,0.7572,0.1464,0.7542,0.1113
flare_linked,96,10.0,0.001,0.0479,0.1501,0.0432,0.126
flare_linked,96,10.0,0.005,0.4159,0.1963,0.3699,0.1951
flare_linked,96,10.0,0.0001,-0.0267,0.1427,-0.0174,0.0804
flare_linked,96,100.0,1.0,0.2619,0.1253,0.3287,0.1388
flare_linked,96,100.0,0.1,0.6707,0.1211,0.6968,0.1086
flare_linked,96,100.0,0.01,0.846,0.089,0.8205,0.0907
flare_linked,96,100.0,0.07,0.7085,0.1478,0.7345,0.1314
flare_linked,96,100.0,0.001,0.521,0.1498,0.4615,0.1473
flare_linked,96,100.0,0.005,0.7925,0.1101,0.7688,0.1171
flare_linked,96,100.0,0.0001,0.0746,0.151,0.0659,0.1227
flare_linked,96,1000.0,1.0,0.2619,0.1253,0.3287,0.1388
flare_linked,96,1000.0,0.1,0.6707,0.1211,0.6968,0.1086
flare_linked,96,1000.0,0.01,0.7625,0.1321,0.7552,0.0946
flare_linked,96,1000.0,0.07,0.6941,0.1383,0.7225,0.1344
flare_linked,96,1000.0,0.001,0.7945,0.1291,0.7594,0.1302
flare_linked,96,1000.0,0.005,0.7831,0.1162,0.7538,0.1045
flare_linked,96,1000.0,0.0001,0.5226,0.1395,0.4446,0.108
flare_linked,96,10000.0,1.0,0.2619,0.1253,0.3287,0.1388
flare_linked,96,10000.0,0.1,0.6707,0.1211,0.6968,0.1086
flare_linked,96,10000.0,0.01,0.7659,0.1179,0.7556,0.1165
flare_linked,96,10000.0,0.07,0.6941,0.1383,0.7225,0.1344
flare_linked,96,10000.0,0.001,0.7834,0.1446,0.7515,0.1291
flare_linked,96,10000.0,0.005,0.7534,0.1267,0.7425,0.1203
flare_linked,96,10000.0,0.0001,0.7349,0.0995,0.6669,0.1086
flare_linked,96,100000.0,1.0,0.2619,0.1253,0.3287,0.1388
flare_linked,96,100000.0,0.1,0.6707,0.1211,0.6968,0.1086
flare_linked,96,100000.0,0.01,0.7659,0.1179,0.7556,0.1165
flare_linked,96,100000.0,0.07,0.6941,0.1383,0.7225,0.1344
flare_linked,96,100000.0,0.001,0.7624,0.1114,0.7493,0.1072
flare_linked,96,100000.0,0.005,0.7645,0.1486,0.7567,0.1548
flare_linked,96,100000.0,0.0001,0.8355,0.0883,0.7873,0.0857
flare_linked,96,1000000.0,1.0,0.2619,0.1253,0.3287,0.1388
flare_linked,96,1000000.0,0.1,0.6707,0.1211,0.6968,0.1086
flare_linked,96,1000000.0,0.01,0.7659,0.1179,0.7556,0.1165
flare_linked,96,1000000.0,0.07,0.6941,0.1383,0.7225,0.1344
flare_linked,96,1000000.0,0.001,0.7738,0.1308,0.7714,0.1409
flare_linked,96,1000000.0,0.005,0.7645,0.1486,0.7567,0.1548
flare_linked,96,1000000.0,0.0001,0.791,0.1087,0.7575,0.112
flare_linked,96,10000000.0,1.0,0.2619,0.1253,0.3287,0.1388
flare_linked,96,10000000.0,0.1,0.6707,0.1211,0.6968,0.1086
flare_linked,96,10000000.0,0.01,0.7659,0.1179,0.7556,0.1165
flare_linked,96,10000000.0,0.07,0.6941,0.1383,0.7225,0.1344
flare_linked,96,10000000.0,0.001,0.7738,0.1308,0.7714,0.1409
flare_linked,96,10000000.0,0.005,0.7645,0.1486,0.7567,0.1548
flare_linked,96,10000000.0,0.0001,0.778,0.1492,0.756,0.1364
only_cme,96,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,96,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,96,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,96,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,96,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,96,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,96,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,96,0.01,0.0001,0.0,0.0,0.0,0.0
only_cme,96,0.1,1.0,0.0845,0.0532,0.0436,0.0287
only_cme,96,0.1,0.1,0.1984,0.208,0.1343,0.1474
only_cme,96,0.1,0.01,0.0,0.0,0.0,0.0
only_cme,96,0.1,0.07,0.1678,0.167,0.11,0.1178
only_cme,96,0.1,0.001,0.0,0.0,0.0,0.0
only_cme,96,0.1,0.005,0.0,0.0,0.0,0.0
only_cme,96,0.1,0.0001,0.0,0.0,0.0,0.0
only_cme,96,1.0,1.0,0.1542,0.0476,0.2092,0.0629
only_cme,96,1.0,0.1,0.531,0.2134,0.4946,0.2039
only_cme,96,1.0,0.01,0.13,0.1489,0.0898,0.115
only_cme,96,1.0,0.07,0.5307,0.2337,0.4828,0.2181
only_cme,96,1.0,0.001,-0.0031,0.0232,-0.0017,0.0123
only_cme,96,1.0,0.005,-0.0221,0.1076,-0.0251,0.0821
only_cme,96,1.0,0.0001,0.0,0.0,0.0,0.0
only_cme,96,10.0,1.0,0.1743,0.0593,0.2371,0.0731
only_cme,96,10.0,0.1,0.733,0.115,0.7428,0.1074
only_cme,96,10.0,0.01,0.7583,0.069,0.6519,0.0922
only_cme,96,10.0,0.07,0.7639,0.1062,0.7573,0.1089
only_cme,96,10.0,0.001,0.0844,0.1319,0.0559,0.0914
only_cme,96,10.0,0.005,0.6031,0.1839,0.4971,0.1615
only_cme,96,10.0,0.0001,-0.0023,0.0301,0.0012,0.0194
only_cme,96,100.0,1.0,0.1743,0.0593,0.2371,0.0731
only_cme,96,100.0,0.1,0.6785,0.1197,0.7088,0.0885
only_cme,96,100.0,0.01,0.8394,0.1012,0.8126,0.102
only_cme,96,100.0,0.07,0.7652,0.1302,0.7912,0.1037
only_cme,96,100.0,0.001,0.6128,0.1461,0.5041,0.1398
only_cme,96,100.0,0.005,0.8414,0.0658,0.7936,0.0848
only_cme,96,100.0,0.0001,0.0852,0.1515,0.0542,0.1021
only_cme,96,1000.0,1.0,0.1743,0.0593,0.2371,0.0731
only_cme,96,1000.0,0.1,0.6785,0.1197,0.7088,0.0885
only_cme,96,1000.0,0.01,0.8674,0.1003,0.8762,0.0788
only_cme,96,1000.0,0.07,0.7652,0.1302,0.7912,0.1037
only_cme,96,1000.0,0.001,0.7667,0.1483,0.7148,0.1621
only_cme,96,1000.0,0.005,0.8229,0.1005,0.8171,0.0696
only_cme,96,1000.0,0.0001,0.5528,0.1502,0.4498,0.1334
only_cme,96,10000.0,1.0,0.1743,0.0593,0.2371,0.0731
only_cme,96,10000.0,0.1,0.6785,0.1197,0.7088,0.0885
only_cme,96,10000.0,0.01,0.8653,0.1175,0.8696,0.1003
only_cme,96,10000.0,0.07,0.7652,0.1302,0.7912,0.1037
only_cme,96,10000.0,0.001,0.8026,0.0896,0.7727,0.0935
only_cme,96,10000.0,0.005,0.8431,0.1095,0.8536,0.0866
only_cme,96,10000.0,0.0001,0.6859,0.1562,0.6011,0.1485
only_cme,96,100000.0,1.0,0.1743,0.0593,0.2371,0.0731
only_cme,96,100000.0,0.1,0.6785,0.1197,0.7088,0.0885
only_cme,96,100000.0,0.01,0.8653,0.1175,0.8696,0.1003
only_cme,96,100000.0,0.07,0.7652,0.1302,0.7912,0.1037
only_cme,96,100000.0,0.001,0.824,0.0999,0.8176,0.0856
only_cme,96,100000.0,0.005,0.8373,0.1011,0.8425,0.0856
only_cme,96,100000.0,0.0001,0.7279,0.1659,0.6901,0.1691
only_cme,96,1000000.0,1.0,0.1743,0.0593,0.2371,0.0731
only_cme,96,1000000.0,0.1,0.6785,0.1197,0.7088,0.0885
only_cme,96,1000000.0,0.01,0.8653,0.1175,0.8696,0.1003
only_cme,96,1000000.0,0.07,0.7652,0.1302,0.7912,0.1037
only_cme,96,1000000.0,0.001,0.8152,0.1024,0.8266,0.0947
only_cme,96,1000000.0,0.005,0.8373,0.1011,0.8425,0.0856
only_cme,96,1000000.0,0.0001,0.7828,0.112,0.7684,0.0908
only_cme,96,10000000.0,1.0,0.1743,0.0593,0.2371,0.0731
only_cme,96,10000000.0,0.1,0.6785,0.1197,0.7088,0.0885
only_cme,96,10000000.0,0.01,0.8653,0.1175,0.8696,0.1003
only_cme,96,10000000.0,0.07,0.7652,0.1302,0.7912,0.1037
only_cme,96,10000000.0,0.001,0.8152,0.1024,0.8266,0.0947
only_cme,96,10000000.0,0.005,0.8373,0.1011,0.8425,0.0856
only_cme,96,10000000.0,0.0001,0.7997,0.1062,0.7845,0.0898
only_flares,108,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.0001,0.0,0.0,0.0,0.0
only_flares,108,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.0001,0.0,0.0,0.0,0.0
only_flares,108,0.1,1.0,0.2557,0.2396,0.2533,0.2372
only_flares,108,0.1,0.1,0.2038,0.1334,0.2014,0.1328
only_flares,108,0.1,0.01,0.0,0.0,0.0,0.0
only_flares,108,0.1,0.07,0.1961,0.1342,0.1951,0.1331
only_flares,108,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,108,0.1,0.005,0.0,0.0,0.0,0.0
only_flares,108,0.1,0.0001,0.0,0.0,0.0,0.0
only_flares,108,1.0,1.0,0.5538,0.1103,0.5504,0.1106
only_flares,108,1.0,0.1,0.5472,0.1984,0.5473,0.1981
only_flares,108,1.0,0.01,0.1395,0.1697,0.1394,0.1702
only_flares,108,1.0,0.07,0.5407,0.2019,0.5411,0.2015
only_flares,108,1.0,0.001,-0.0141,0.1049,-0.0144,0.1054
only_flares,108,1.0,0.005,0.082,0.1422,0.082,0.1427
only_flares,108,1.0,0.0001,0.0,0.0,0.0,0.0
only_flares,108,10.0,1.0,0.5639,0.1197,0.5612,0.1201
only_flares,108,10.0,0.1,0.7617,0.163,0.762,0.1626
only_flares,108,10.0,0.01,0.575,0.1751,0.5754,0.1743
only_flares,108,10.0,0.07,0.7839,0.1343,0.7847,0.1345
only_flares,108,10.0,0.001,0.151,0.1297,0.1511,0.13
only_flares,108,10.0,0.005,0.4066,0.2035,0.4066,0.2027
only_flares,108,10.0,0.0001,0.0039,0.0813,0.0039,0.0817
only_flares,108,100.0,1.0,0.5639,0.1197,0.5612,0.1201
only_flares,108,100.0,0.1,0.7911,0.1669,0.7908,0.1671
only_flares,108,100.0,0.01,0.7499,0.0999,0.7508,0.0988
only_flares,108,100.0,0.07,0.8244,0.1525,0.8245,0.1524
only_flares,108,100.0,0.001,0.4449,0.1565,0.4455,0.1562
only_flares,108,100.0,0.005,0.6996,0.1199,0.7001,0.1188
only_flares,108,100.0,0.0001,0.134,0.1351,0.1341,0.1359
only_flares,108,1000.0,1.0,0.5639,0.1197,0.5612,0.1201
only_flares,108,1000.0,0.1,0.7911,0.1669,0.7908,0.1671
only_flares,108,1000.0,0.01,0.8235,0.0992,0.8246,0.0996
only_flares,108,1000.0,0.07,0.83,0.1593,0.83,0.1593
only_flares,108,1000.0,0.001,0.6705,0.0963,0.6715,0.0952
only_flares,108,1000.0,0.005,0.7735,0.0803,0.7738,0.0799
only_flares,108,1000.0,0.0001,0.3991,0.1587,0.3997,0.1585
only_flares,108,10000.0,1.0,0.5639,0.1197,0.5612,0.1201
only_flares,108,10000.0,0.1,0.7911,0.1669,0.7908,0.1671
only_flares,108,10000.0,0.01,0.8065,0.0816,0.8074,0.0817
only_flares,108,10000.0,0.07,0.83,0.1593,0.83,0.1593
only_flares,108,10000.0,0.001,0.7166,0.1186,0.7171,0.1181
only_flares,108,10000.0,0.005,0.7735,0.0905,0.774,0.0913
only_flares,108,10000.0,0.0001,0.5867,0.1455,0.5867,0.1457
only_flares,108,100000.0,1.0,0.5639,0.1197,0.5612,0.1201
only_flares,108,100000.0,0.1,0.7911,0.1669,0.7908,0.1671
only_flares,108,100000.0,0.01,0.8065,0.0816,0.8074,0.0817
only_flares,108,100000.0,0.07,0.83,0.1593,0.83,0.1593
only_flares,108,100000.0,0.001,0.7558,0.1045,0.7567,0.1044
only_flares,108,100000.0,0.005,0.7902,0.0795,0.7908,0.0799
only_flares,108,100000.0,0.0001,0.6083,0.0947,0.6092,0.0944
only_flares,108,1000000.0,1.0,0.5639,0.1197,0.5612,0.1201
only_flares,108,1000000.0,0.1,0.7911,0.1669,0.7908,0.1671
only_flares,108,1000000.0,0.01,0.8065,0.0816,0.8074,0.0817
only_flares,108,1000000.0,0.07,0.83,0.1593,0.83,0.1593
only_flares,108,1000000.0,0.001,0.7791,0.0777,0.7794,0.0778
only_flares,108,1000000.0,0.005,0.7902,0.0795,0.7908,0.0799
only_flares,108,1000000.0,0.0001,0.7287,0.107,0.7286,0.1065
only_flares,108,10000000.0,1.0,0.5639,0.1197,0.5612,0.1201
only_flares,108,10000000.0,0.1,0.7911,0.1669,0.7908,0.1671
only_flares,108,10000000.0,0.01,0.8065,0.0816,0.8074,0.0817
only_flares,108,10000000.0,0.07,0.83,0.1593,0.83,0.1593
only_flares,108,10000000.0,0.001,0.7444,0.077,0.7453,0.0772
only_flares,108,10000000.0,0.005,0.7902,0.0795,0.7908,0.0799
only_flares,108,10000000.0,0.0001,0.7284,0.0757,0.7284,0.0759
flare_linked,108,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.0001,0.0,0.0,0.0,0.0
flare_linked,108,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.0001,0.0,0.0,0.0,0.0
flare_linked,108,0.1,1.0,0.0074,0.0148,0.0035,0.0069
flare_linked,108,0.1,0.1,0.0896,0.1448,0.0713,0.1114
flare_linked,108,0.1,0.01,-0.0125,0.0375,-0.0058,0.0175
flare_linked,108,0.1,0.07,0.1533,0.1365,0.1241,0.1184
flare_linked,108,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,108,0.1,0.005,0.0,0.0,0.0,0.0
flare_linked,108,0.1,0.0001,0.0,0.0,0.0,0.0
flare_linked,108,1.0,1.0,0.1562,0.1206,0.1994,0.1481
flare_linked,108,1.0,0.1,0.3309,0.1654,0.3047,0.1584
flare_linked,108,1.0,0.01,0.0546,0.2073,0.0489,0.1694
flare_linked,108,1.0,0.07,0.3311,0.1361,0.3013,0.1219
flare_linked,108,1.0,0.001,0.0176,0.0597,0.025,0.0625
flare_linked,108,1.0,0.005,-0.0077,0.1598,-0.0002,0.1313
flare_linked,108,1.0,0.0001,0.0,0.0,0.0,0.0
flare_linked,108,10.0,1.0,0.1449,0.1335,0.1847,0.1664
flare_linked,108,10.0,0.1,0.6465,0.1735,0.6502,0.1601
flare_linked,108,10.0,0.01,0.4702,0.1233,0.4405,0.1069
flare_linked,108,10.0,0.07,0.6686,0.1229,0.6593,0.1129
flare_linked,108,10.0,0.001,0.0981,0.1383,0.0782,0.1102
flare_linked,108,10.0,0.005,0.2319,0.1984,0.2034,0.1793
flare_linked,108,10.0,0.0001,-0.0033,0.1065,-0.0039,0.083
flare_linked,108,100.0,1.0,0.1449,0.1335,0.1847,0.1664
flare_linked,108,100.0,0.1,0.6854,0.1559,0.7156,0.1382
flare_linked,108,100.0,0.01,0.8375,0.0547,0.8279,0.0538
flare_linked,108,100.0,0.07,0.6963,0.1462,0.7237,0.121
flare_linked,108,100.0,0.001,0.4149,0.2116,0.3668,0.1912
flare_linked,108,100.0,0.005,0.7718,0.0885,0.717,0.1058
flare_linked,108,100.0,0.0001,0.0829,0.177,0.0665,0.1411
flare_linked,108,1000.0,1.0,0.1449,0.1335,0.1847,0.1664
flare_linked,108,1000.0,0.1,0.6743,0.1473,0.7074,0.1321
flare_linked,108,1000.0,0.01,0.7695,0.0937,0.7886,0.0687
flare_linked,108,1000.0,0.07,0.7223,0.1362,0.7496,0.1121
flare_linked,108,1000.0,0.001,0.6737,0.1227,0.6236,0.1059
flare_linked,108,1000.0,0.005,0.834,0.1214,0.834,0.1166
flare_linked,108,1000.0,0.0001,0.4021,0.1689,0.3319,0.1541
flare_linked,108,10000.0,1.0,0.1449,0.1335,0.1847,0.1664
flare_linked,108,10000.0,0.1,0.6743,0.1473,0.7074,0.1321
flare_linked,108,10000.0,0.01,0.7807,0.1131,0.8126,0.1111
flare_linked,108,10000.0,0.07,0.7223,0.1362,0.7496,0.1121
flare_linked,108,10000.0,0.001,0.7766,0.077,0.7554,0.0646
flare_linked,108,10000.0,0.005,0.7854,0.1059,0.8078,0.109
flare_linked,108,10000.0,0.0001,0.5931,0.1162,0.5523,0.1018
flare_linked,108,100000.0,1.0,0.1449,0.1335,0.1847,0.1664
flare_linked,108,100000.0,0.1,0.6743,0.1473,0.7074,0.1321
flare_linked,108,100000.0,0.01,0.7807,0.1131,0.8126,0.1111
flare_linked,108,100000.0,0.07,0.7223,0.1362,0.7496,0.1121
flare_linked,108,100000.0,0.001,0.7767,0.086,0.7904,0.0674
flare_linked,108,100000.0,0.005,0.8076,0.1167,0.8239,0.1136
flare_linked,108,100000.0,0.0001,0.6859,0.1317,0.6441,0.1122
flare_linked,108,1000000.0,1.0,0.1449,0.1335,0.1847,0.1664
flare_linked,108,1000000.0,0.1,0.6743,0.1473,0.7074,0.1321
flare_linked,108,1000000.0,0.01,0.7807,0.1131,0.8126,0.1111
flare_linked,108,1000000.0,0.07,0.7223,0.1362,0.7496,0.1121
