Method,Time,C,Gamma,TSS Mean,TSS Std,HSS Mean,HSS Std
flare_linked,48,10.0,0.01,0.2328,0.1239,0.1811,0.0994
flare_linked,48,10.0,0.07,0.2387,0.2063,0.1942,0.1695
flare_linked,48,10.0,0.001,0.1385,0.1165,0.0952,0.0828
flare_linked,48,10.0,0.005,0.2043,0.1255,0.1541,0.0973
flare_linked,48,10.0,0.0001,0.1196,0.1645,0.0768,0.114
flare_linked,48,100.0,1.0,0.0806,0.0983,0.1018,0.1265
flare_linked,48,100.0,0.1,0.1714,0.1274,0.1668,0.1216
flare_linked,48,100.0,0.01,0.273,0.1244,0.2201,0.1009
flare_linked,48,100.0,0.07,0.1822,0.1155,0.1667,0.1048
flare_linked,48,100.0,0.001,0.2013,0.1218,0.148,0.0973
flare_linked,48,100.0,0.005,0.2507,0.1304,0.2006,0.1163
flare_linked,48,100.0,0.0001,0.1444,0.0953,0.102,0.0685
flare_linked,48,1000.0,1.0,0.0806,0.0983,0.1018,0.1265
flare_linked,48,1000.0,0.1,0.0587,0.128,0.0546,0.1256
flare_linked,48,1000.0,0.01,0.1961,0.1222,0.163,0.1054
flare_linked,48,1000.0,0.07,0.1125,0.1179,0.11,0.113
flare_linked,48,1000.0,0.001,0.2675,0.0689,0.2118,0.0533
flare_linked,48,1000.0,0.005,0.2613,0.1273,0.2134,0.1122
flare_linked,48,1000.0,0.0001,0.1989,0.0984,0.1433,0.0729
flare_linked,48,10000.0,1.0,0.0806,0.0983,0.1018,0.1265
flare_linked,48,10000.0,0.1,0.1036,0.1229,0.0999,0.1207
flare_linked,48,10000.0,0.01,0.186,0.1256,0.1669,0.1213
flare_linked,48,10000.0,0.07,0.1484,0.0987,0.1443,0.0945
flare_linked,48,10000.0,0.001,0.273,0.1368,0.2191,0.1088
flare_linked,48,10000.0,0.005,0.1674,0.1398,0.1465,0.1298
flare_linked,48,10000.0,0.0001,0.232,0.1134,0.1762,0.0964
flare_linked,48,100000.0,1.0,0.0806,0.0983,0.1018,0.1265
flare_linked,48,100000.0,0.1,0.1036,0.1229,0.0999,0.1207
flare_linked,48,100000.0,0.01,0.1473,0.1292,0.147,0.1281
flare_linked,48,100000.0,0.07,0.1484,0.0987,0.1443,0.0945
flare_linked,48,100000.0,0.001,0.2167,0.1663,0.1818,0.136
flare_linked,48,100000.0,0.005,0.134,0.1447,0.1207,0.1302
flare_linked,48,100000.0,0.0001,0.2762,0.0815,0.2247,0.0812
flare_linked,48,1000000.0,1.0,0.0806,0.0983,0.1018,0.1265
flare_linked,48,1000000.0,0.1,0.1036,0.1229,0.0999,0.1207
flare_linked,48,1000000.0,0.01,0.1052,0.0998,0.1026,0.0984
flare_linked,48,1000000.0,0.07,0.1484,0.0987,0.1443,0.0945
flare_linked,48,1000000.0,0.001,0.1845,0.1381,0.1623,0.1381
flare_linked,48,1000000.0,0.005,0.1513,0.147,0.1436,0.1409
flare_linked,48,1000000.0,0.0001,0.2588,0.1088,0.2072,0.0899
flare_linked,48,10000000.0,1.0,0.0806,0.0983,0.1018,0.1265
flare_linked,48,10000000.0,0.1,0.1036,0.1229,0.0999,0.1207
flare_linked,48,10000000.0,0.01,0.1172,0.109,0.113,0.1067
flare_linked,48,10000000.0,0.07,0.1484,0.0987,0.1443,0.0945
flare_linked,48,10000000.0,0.001,0.1503,0.1564,0.1368,0.1383
flare_linked,48,10000000.0,0.005,0.1418,0.0949,0.1396,0.1021
flare_linked,48,10000000.0,0.0001,0.2235,0.1582,0.1765,0.1249
only_cme,48,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,48,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,48,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,48,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,48,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,48,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,48,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,48,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,48,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,48,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,48,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,48,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,48,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,48,0.01,0.0001,0.0,0.0,0.0,0.0
only_cme,48,0.1,1.0,0.0,0.0,0.0,0.0
only_cme,48,0.1,0.1,0.2613,0.1519,0.2223,0.1227
only_cme,48,0.1,0.01,0.2783,0.1629,0.2137,0.1271
only_cme,48,0.1,0.07,0.2769,0.1533,0.2312,0.1253
only_cme,48,0.1,0.001,0.043,0.0404,0.0317,0.0385
only_cme,48,0.1,0.005,0.3354,0.1256,0.2424,0.0934
only_cme,48,0.1,0.0001,0.0,0.0,0.0,0.0
only_cme,48,1.0,1.0,0.1328,0.096,0.1448,0.0928
only_cme,48,1.0,0.1,0.3305,0.1072,0.2545,0.0735
only_cme,48,1.0,0.01,0.3533,0.1432,0.2834,0.1195
only_cme,48,1.0,0.07,0.3765,0.1417,0.2899,0.0998
only_cme,48,1.0,0.001,0.2783,0.1639,0.214,0.1285
only_cme,48,1.0,0.005,0.3034,0.1438,0.2528,0.1193
only_cme,48,1.0,0.0001,0.0922,0.0682,0.0902,0.0948
only_cme,48,10.0,1.0,0.115,0.1106,0.1337,0.1126
only_cme,48,10.0,0.1,0.2804,0.1794,0.2444,0.1526
only_cme,48,10.0,0.01,0.4087,0.1364,0.329,0.1032
only_cme,48,10.0,0.07,0.2802,0.2056,0.2415,0.1776
only_cme,48,10.0,0.001,0.3979,0.1606,0.321,0.1256
only_cme,48,10.0,0.005,0.3911,0.1565,0.3111,0.1146
only_cme,48,10.0,0.0001,0.2756,0.1738,0.2101,0.1325
only_cme,48,100.0,1.0,0.1268,0.1096,0.1495,0.1146
only_cme,48,100.0,0.1,0.23,0.1515,0.2266,0.1469
only_cme,48,100.0,0.01,0.4045,0.1475,0.3515,0.1005
only_cme,48,100.0,0.07,0.2406,0.1208,0.2321,0.1154
only_cme,48,100.0,0.001,0.4046,0.1646,0.3216,0.1287
only_cme,48,100.0,0.005,0.4476,0.1181,0.3707,0.0914
only_cme,48,100.0,0.0001,0.3879,0.1584,0.3135,0.1226
only_cme,48,1000.0,1.0,0.1113,0.1221,0.1308,0.1312
only_cme,48,1000.0,0.1,0.1991,0.1291,0.2036,0.1338
only_cme,48,1000.0,0.01,0.3227,0.1618,0.282,0.1287
only_cme,48,1000.0,0.07,0.2618,0.1676,0.2605,0.1737
only_cme,48,1000.0,0.001,0.4312,0.1338,0.368,0.1107
only_cme,48,1000.0,0.005,0.4229,0.1567,0.3682,0.1183
only_cme,48,1000.0,0.0001,0.3892,0.1532,0.3094,0.1159
only_cme,48,10000.0,1.0,0.1113,0.1221,0.1308,0.1312
only_cme,48,10000.0,0.1,0.2454,0.1796,0.2421,0.1778
only_cme,48,10000.0,0.01,0.2874,0.1461,0.2559,0.1224
only_cme,48,10000.0,0.07,0.2158,0.1706,0.2142,0.1711
only_cme,48,10000.0,0.001,0.4248,0.1367,0.371,0.1031
only_cme,48,10000.0,0.005,0.3374,0.1803,0.2928,0.1446
only_cme,48,10000.0,0.0001,0.4355,0.1194,0.3571,0.0951
only_cme,48,100000.0,1.0,0.1113,0.1221,0.1308,0.1312
only_cme,48,100000.0,0.1,0.2178,0.1508,0.2154,0.1509
only_cme,48,100000.0,0.01,0.2762,0.1512,0.2632,0.1384
only_cme,48,100000.0,0.07,0.2263,0.1607,0.2252,0.1656
only_cme,48,100000.0,0.001,0.3817,0.1887,0.3387,0.1532
only_cme,48,100000.0,0.005,0.2766,0.1884,0.2475,0.1644
only_cme,48,100000.0,0.0001,0.4236,0.1466,0.3706,0.132
only_cme,48,1000000.0,1.0,0.1113,0.1221,0.1308,0.1312
only_cme,48,1000000.0,0.1,0.2178,0.1508,0.2154,0.1509
only_cme,48,1000000.0,0.01,0.2352,0.1618,0.2212,0.1455
only_cme,48,1000000.0,0.07,0.2263,0.1607,0.2252,0.1656
only_cme,48,1000000.0,0.001,0.3083,0.2079,0.2618,0.1676
only_cme,48,1000000.0,0.005,0.2333,0.1634,0.2219,0.1554
only_cme,48,1000000.0,0.0001,0.4072,0.1587,0.3517,0.1212
only_cme,48,10000000.0,1.0,0.1113,0.1221,0.1308,0.1312
only_cme,48,10000000.0,0.1,0.2178,0.1508,0.2154,0.1509
only_cme,48,10000000.0,0.01,0.2317,0.1939,0.2227,0.1901
only_cme,48,10000000.0,0.07,0.2263,0.1607,0.2252,0.1656
only_cme,48,10000000.0,0.001,0.2958,0.1624,0.2583,0.1316
only_cme,48,10000000.0,0.005,0.2598,0.1994,0.2531,0.186
only_cme,48,10000000.0,0.0001,0.3056,0.2634,0.2381,0.208
only_flares,60,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,60,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,60,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,60,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,60,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,60,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,60,0.001,0.0001,0.0,0.0,0.0,0.0
only_flares,60,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,60,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,60,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,60,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,60,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,60,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,60,0.01,0.0001,0.0,0.0,0.0,0.0
only_flares,60,0.1,1.0,0.0261,0.0348,0.0247,0.0329
only_flares,60,0.1,0.1,0.2054,0.0792,0.2004,0.0774
only_flares,60,0.1,0.01,0.137,0.1016,0.1327,0.0987
only_flares,60,0.1,0.07,0.229,0.0938,0.2236,0.0925
only_flares,60,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,60,0.1,0.005,0.1397,0.0864,0.1352,0.0844
only_flares,60,0.1,0.0001,0.0,0.0,0.0,0.0
only_flares,60,1.0,1.0,0.2868,0.1592,0.2848,0.159
only_flares,60,1.0,0.1,0.1831,0.1516,0.1807,0.1489
only_flares,60,1.0,0.01,0.2404,0.0885,0.2349,0.0862
only_flares,60,1.0,0.07,0.202,0.1256,0.1994,0.1241
only_flares,60,1.0,0.001,0.1374,0.1055,0.133,0.1026
only_flares,60,1.0,0.005,0.1365,0.0831,0.1325,0.0814
only_flares,60,1.0,0.0001,0.0,0.0,0.0,0.0
only_flares,60,10.0,1.0,0.2777,0.104,0.2776,0.1038
only_flares,60,10.0,0.1,0.2747,0.065,0.274,0.0643
only_flares,60,10.0,0.01,0.2261,0.0883,0.2228,0.0883
only_flares,60,10.0,0.07,0.241,0.054,0.2409,0.0538
only_flares,60,10.0,0.001,0.1509,0.1191,0.1473,0.1159
only_flares,60,10.0,0.005,0.2063,0.0608,0.2021,0.0599
only_flares,60,10.0,0.0001,0.1367,0.1061,0.1324,0.1032
only_flares,60,100.0,1.0,0.264,0.1102,0.2639,0.1101
only_flares,60,100.0,0.1,0.2011,0.1384,0.201,0.1389
only_flares,60,100.0,0.01,0.2138,0.0737,0.2129,0.0734
only_flares,60,100.0,0.07,0.2317,0.1429,0.2324,0.1447
only_flares,60,100.0,0.001,0.1905,0.1332,0.187,0.1306
only_flares,60,100.0,0.005,0.2054,0.0719,0.2036,0.0722
only_flares,60,100.0,0.0001,0.1509,0.113,0.1474,0.1102
only_flares,60,1000.0,1.0,0.264,0.1102,0.2639,0.1101
only_flares,60,1000.0,0.1,0.178,0.1167,0.1778,0.1162
only_flares,60,1000.0,0.01,0.3365,0.1112,0.3363,0.1098
only_flares,60,1000.0,0.07,0.2194,0.1015,0.2193,0.1019
only_flares,60,1000.0,0.001,0.2434,0.077,0.2408,0.077
only_flares,60,1000.0,0.005,0.2128,0.1072,0.2125,0.1069
only_flares,60,1000.0,0.0001,0.1877,0.1106,0.1848,0.1086
only_flares,60,10000.0,1.0,0.264,0.1102,0.2639,0.1101
only_flares,60,10000.0,0.1,0.1541,0.0934,0.154,0.0927
only_flares,60,10000.0,0.01,0.239,0.1088,0.2388,0.1078
only_flares,60,10000.0,0.07,0.1953,0.1174,0.1952,0.1169
only_flares,60,10000.0,0.001,0.2473,0.0942,0.2468,0.0941
only_flares,60,10000.0,0.005,0.3522,0.1107,0.3532,0.1106
only_flares,60,10000.0,0.0001,0.204,0.0905,0.2012,0.0893
only_flares,60,100000.0,1.0,0.264,0.1102,0.2639,0.1101
only_flares,60,100000.0,0.1,0.1541,0.0934,0.154,0.0927
only_flares,60,100000.0,0.01,0.1924,0.1175,0.1921,0.1173
only_flares,60,100000.0,0.07,0.1906,0.1167,0.1905,0.1164
only_flares,60,100000.0,0.001,0.2819,0.1092,0.2819,0.1094
only_flares,60,100000.0,0.005,0.2436,0.122,0.2437,0.1212
only_flares,60,100000.0,0.0001,0.2465,0.1028,0.2446,0.1032
only_flares,60,1000000.0,1.0,0.264,0.1102,0.2639,0.1101
only_flares,60,1000000.0,0.1,0.1541,0.0934,0.154,0.0927
only_flares,60,1000000.0,0.01,0.1894,0.1641,0.1888,0.1623
only_flares,60,1000000.0,0.07,0.1906,0.1167,0.1905,0.1164
only_flares,60,1000000.0,0.001,0.2953,0.1478,0.2956,0.1481
only_flares,60,1000000.0,0.005,0.1548,0.1014,0.1546,0.101
only_flares,60,1000000.0,0.0001,0.2697,0.0578,0.2694,0.0586
only_flares,60,10000000.0,1.0,0.264,0.1102,0.2639,0.1101
only_flares,60,10000000.0,0.1,0.1541,0.0934,0.154,0.0927
only_flares,60,10000000.0,0.01,0.1894,0.1641,0.1888,0.1623
only_flares,60,10000000.0,0.07,0.1906,0.1167,0.1905,0.1164
only_flares,60,10000000.0,0.001,0.2102,0.1116,0.2099,0.1113
only_flares,60,10000000.0,0.005,0.1844,0.163,0.1843,0.1619
only_flares,60,10000000.0,0.0001,0.279,0.1036,0.2774,0.1032
flare_linked,60,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,60,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,60,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,60,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,60,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,60,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,60,0.001,0.0001,0.0,0.0,0.0,0.0
flare_linked,60,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,60,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,60,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,60,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,60,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,60,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,60,0.01,0.0001,0.0,0.0,0.0,0.0
flare_linked,60,0.1,1.0,0.0242,0.0264,0.012,0.013
flare_linked,60,0.1,0.1,0.1646,0.1395,0.1134,0.0955
flare_linked,60,0.1,0.01,0.0748,0.1107,0.0434,0.0715
flare_linked,60,0.1,0.07,0.1389,0.1641,0.088,0.103
flare_linked,60,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,60,0.1,0.005,0.0091,0.0273,0.0048,0.0143
flare_linked,60,0.1,0.0001,0.0,0.0,0.0,0.0
flare_linked,60,1.0,1.0,0.1866,0.1581,0.2128,0.1806
flare_linked,60,1.0,0.1,0.1718,0.1142,0.1419,0.0953
flare_linked,60,1.0,0.01,0.1093,0.1534,0.0651,0.0944
flare_linked,60,1.0,0.07,0.1938,0.1409,0.1561,0.1141
flare_linked,60,1.0,0.001,0.0891,0.1451,0.0695,0.1082
flare_linked,60,1.0,0.005,0.1034,0.1639,0.0606,0.0998
flare_linked,60,1.0,0.0001,0.0,0.0,0.0,0.0
flare_linked,60,10.0,1.0,0.1109,0.1232,0.1323,0.1545
flare_linked,60,10.0,0.1,0.2323,0.1845,0.2097,0.1586
flare_linked,60,10.0,0.01,0.1045,0.1451,0.0784,0.1056
flare_linked,60,10.0,0.07,0.2196,0.1753,0.1872,0.1403
flare_linked,60,10.0,0.001,0.1016,0.1164,0.062,0.0729
flare_linked,60,10.0,0.005,0.1243,0.1254,0.0942,0.0943
flare_linked,60,10.0,0.0001,0.0924,0.1361,0.0699,0.0941
flare_linked,60,100.0,1.0,0.1322,0.1088,0.1587,0.1364
flare_linked,60,100.0,0.1,0.1079,0.165,0.1032,0.1558
flare_linked,60,100.0,0.01,0.1331,0.1818,0.1023,0.1415
flare_linked,60,100.0,0.07,0.1842,0.2439,0.1654,0.2144
flare_linked,60,100.0,0.001,0.1211,0.1126,0.0872,0.0809
flare_linked,60,100.0,0.005,0.1292,0.1463,0.1006,0.1154
flare_linked,60,100.0,0.0001,0.1076,0.1165,0.0675,0.0741
flare_linked,60,1000.0,1.0,0.1322,0.1088,0.1587,0.1364
flare_linked,60,1000.0,0.1,0.1057,0.1251,0.1064,0.1289
flare_linked,60,1000.0,0.01,0.1781,0.1746,0.1516,0.1431
flare_linked,60,1000.0,0.07,0.0856,0.1158,0.0915,0.1212
flare_linked,60,1000.0,0.001,0.1533,0.1769,0.1178,0.1352
flare_linked,60,1000.0,0.005,0.1667,0.2117,0.1289,0.1616
flare_linked,60,1000.0,0.0001,0.1312,0.1173,0.0883,0.0773
flare_linked,60,10000.0,1.0,0.1322,0.1088,0.1587,0.1364
flare_linked,60,10000.0,0.1,0.0966,0.142,0.0988,0.1454
flare_linked,60,10000.0,0.01,0.1963,0.1805,0.1819,0.1611
flare_linked,60,10000.0,0.07,0.1169,0.1316,0.1131,0.1244
flare_linked,60,10000.0,0.001,0.1657,0.1439,0.131,0.1081
flare_linked,60,10000.0,0.005,0.2185,0.218,0.1904,0.1801
flare_linked,60,10000.0,0.0001,0.1247,0.1205,0.093,0.0887
flare_linked,60,100000.0,1.0,0.1322,0.1088,0.1587,0.1364
flare_linked,60,100000.0,0.1,0.0966,0.142,0.0988,0.1454
flare_linked,60,100000.0,0.01,0.1032,0.1398,0.0926,0.1259
flare_linked,60,100000.0,0.07,0.1169,0.1316,0.1131,0.1244
flare_linked,60,100000.0,0.001,0.173,0.2277,0.1457,0.1851
flare_linked,60,100000.0,0.005,0.1915,0.1854,0.1764,0.1718
flare_linked,60,100000.0,0.0001,0.1696,0.1622,0.133,0.1228
flare_linked,60,1000000.0,1.0,0.1322,0.1088,0.1587,0.1364
flare_linked,60,1000000.0,0.1,0.0966,0.142,0.0988,0.1454
flare_linked,60,1000000.0,0.01,0.1545,0.1689,0.1392,0.1522
flare_linked,60,1000000.0,0.07,0.1169,0.1316,0.1131,0.1244
flare_linked,60,1000000.0,0.001,0.1624,0.178,0.1473,0.1599
flare_linked,60,1000000.0,0.005,0.0893,0.1606,0.0849,0.1505
flare_linked,60,1000000.0,0.0001,0.1738,0.1771,0.1391,0.1393
flare_linked,60,10000000.0,1.0,0.1322,0.1088,0.1587,0.1364
flare_linked,60,10000000.0,0.1,0.0966,0.142,0.0988,0.1454
flare_linked,60,10000000.0,0.01,0.1545,0.1689,0.1392,0.1522
flare_linked,60,10000000.0,0.07,0.1169,0.1316,0.1131,0.1244
flare_linked,60,10000000.0,0.001,0.1087,0.2131,0.1004,0.1883
flare_linked,60,10000000.0,0.005,0.1528,0.1843,0.1412,0.1752
flare_linked,60,10000000.0,0.0001,0.2204,0.1693,0.1746,0.1335
only_cme,60,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,60,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,60,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,60,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,60,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,60,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,60,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,60,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,60,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,60,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,60,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,60,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,60,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,60,0.01,0.0001,0.0,0.0,0.0,0.0
only_cme,60,0.1,1.0,0.0,0.0,0.0,0.0
only_cme,60,0.1,0.1,0.2798,0.1132,0.2108,0.0866
only_cme,60,0.1,0.01,0.2915,0.1044,0.1948,0.0852
only_cme,60,0.1,0.07,0.3121,0.1107,0.2305,0.0855
only_cme,60,0.1,0.001,0.0,0.0,0.0,0.0
only_cme,60,0.1,0.005,0.2987,0.1043,0.199,0.0851
only_cme,60,0.1,0.0001,0.0,0.0,0.0,0.0
only_cme,60,1.0,1.0,0.1479,0.1434,0.1752,0.1693
only_cme,60,1.0,0.1,0.2973,0.1201,0.2157,0.082
only_cme,60,1.0,0.01,0.3547,0.1031,0.2549,0.0882
only_cme,60,1.0,0.07,0.2897,0.116,0.2059,0.0776
only_cme,60,1.0,0.001,0.2867,0.0857,0.1871,0.0668
only_cme,60,1.0,0.005,0.3048,0.0899,0.2173,0.0768
only_cme,60,1.0,0.0001,0.0,0.0,0.0,0.0
only_cme,60,10.0,1.0,0.1433,0.1199,0.1752,0.1451
only_cme,60,10.0,0.1,0.2505,0.1065,0.2068,0.0806
only_cme,60,10.0,0.01,0.348,0.0837,0.258,0.061
only_cme,60,10.0,0.07,0.286,0.1063,0.2286,0.0799
only_cme,60,10.0,0.001,0.3365,0.1076,0.2432,0.0837
only_cme,60,10.0,0.005,0.3224,0.1055,0.2316,0.0781
only_cme,60,10.0,0.0001,0.2926,0.0908,0.1924,0.0711
only_cme,60,100.0,1.0,0.1332,0.1205,0.1643,0.1481
only_cme,60,100.0,0.1,0.1707,0.1376,0.1582,0.1202
only_cme,60,100.0,0.01,0.3645,0.0767,0.299,0.0624
only_cme,60,100.0,0.07,0.2274,0.146,0.2074,0.1251
only_cme,60,100.0,0.001,0.3309,0.0875,0.2463,0.0721
only_cme,60,100.0,0.005,0.3393,0.0763,0.2598,0.0489
only_cme,60,100.0,0.0001,0.3194,0.0861,0.2306,0.0713
only_cme,60,1000.0,1.0,0.1332,0.1205,0.1643,0.1481
only_cme,60,1000.0,0.1,0.1681,0.1518,0.167,0.1523
only_cme,60,1000.0,0.01,0.3536,0.1358,0.2966,0.1175
only_cme,60,1000.0,0.07,0.1802,0.1563,0.1811,0.1585
only_cme,60,1000.0,0.001,0.3276,0.0885,0.2469,0.0549
only_cme,60,1000.0,0.005,0.3075,0.1215,0.2555,0.1037
only_cme,60,1000.0,0.0001,0.322,0.1374,0.241,0.1074
only_cme,60,10000.0,1.0,0.1332,0.1205,0.1643,0.1481
only_cme,60,10000.0,0.1,0.15,0.1307,0.1513,0.1287
only_cme,60,10000.0,0.01,0.2607,0.1334,0.2341,0.1149
only_cme,60,10000.0,0.07,0.2342,0.1,0.2331,0.101
only_cme,60,10000.0,0.001,0.3315,0.1577,0.2749,0.1325
only_cme,60,10000.0,0.005,0.3286,0.131,0.2798,0.1173
only_cme,60,10000.0,0.0001,0.3338,0.0836,0.2442,0.0599
only_cme,60,100000.0,1.0,0.1332,0.1205,0.1643,0.1481
only_cme,60,100000.0,0.1,0.15,0.1307,0.1513,0.1287
only_cme,60,100000.0,0.01,0.2667,0.2022,0.2525,0.192
only_cme,60,100000.0,0.07,0.2271,0.0991,0.2243,0.0996
only_cme,60,100000.0,0.001,0.3111,0.1268,0.249,0.1063
only_cme,60,100000.0,0.005,0.2424,0.1521,0.219,0.1338
only_cme,60,100000.0,0.0001,0.3431,0.1619,0.2709,0.1317
only_cme,60,1000000.0,1.0,0.1332,0.1205,0.1643,0.1481
only_cme,60,1000000.0,0.1,0.15,0.1307,0.1513,0.1287
only_cme,60,1000000.0,0.01,0.2436,0.155,0.233,0.1412
only_cme,60,1000000.0,0.07,0.2271,0.0991,0.2243,0.0996
only_cme,60,1000000.0,0.001,0.3362,0.1619,0.2896,0.137
only_cme,60,1000000.0,0.005,0.2577,0.2126,0.2403,0.2018
only_cme,60,1000000.0,0.0001,0.318,0.1168,0.2551,0.1005
only_cme,60,10000000.0,1.0,0.1332,0.1205,0.1643,0.1481
only_cme,60,10000000.0,0.1,0.15,0.1307,0.1513,0.1287
only_cme,60,10000000.0,0.01,0.2117,0.1499,0.1973,0.1405
only_cme,60,10000000.0,0.07,0.2271,0.0991,0.2243,0.0996
only_cme,60,10000000.0,0.001,0.2951,0.1653,0.2698,0.1491
only_cme,60,10000000.0,0.005,0.2599,0.1212,0.2426,0.1066
only_cme,60,10000000.0,0.0001,0.2917,0.1685,0.2204,0.1327
only_flares,72,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.0001,0.0,0.0,0.0,0.0
only_flares,72,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.0001,0.0,0.0,0.0,0.0
only_flares,72,0.1,1.0,0.0057,0.039,0.0056,0.0404
only_flares,72,0.1,0.1,0.1747,0.0951,0.1703,0.0924
only_flares,72,0.1,0.01,0.1284,0.0931,0.1245,0.0905
only_flares,72,0.1,0.07,0.1854,0.1113,0.1806,0.1084
only_flares,72,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,72,0.1,0.005,0.1495,0.1212,0.1454,0.1183
only_flares,72,0.1,0.0001,0.0,0.0,0.0,0.0
only_flares,72,1.0,1.0,0.1817,0.1612,0.1813,0.1602
only_flares,72,1.0,0.1,0.1122,0.0954,0.1118,0.0949
only_flares,72,1.0,0.01,0.2029,0.1043,0.1998,0.103
only_flares,72,1.0,0.07,0.1292,0.1022,0.1281,0.1013
only_flares,72,1.0,0.001,0.142,0.0978,0.1378,0.095
only_flares,72,1.0,0.005,0.1699,0.1041,0.1665,0.1017
only_flares,72,1.0,0.0001,0.0231,0.0693,0.0228,0.0685
only_flares,72,10.0,1.0,0.1953,0.1275,0.1959,0.1281
only_flares,72,10.0,0.1,0.2437,0.1164,0.2434,0.1156
only_flares,72,10.0,0.01,0.1867,0.1108,0.1851,0.11
only_flares,72,10.0,0.07,0.2003,0.1001,0.2003,0.0998
only_flares,72,10.0,0.001,0.1851,0.1371,0.1829,0.1354
only_flares,72,10.0,0.005,0.1713,0.1077,0.1692,0.1066
only_flares,72,10.0,0.0001,0.1513,0.099,0.1469,0.0964
only_flares,72,100.0,1.0,0.2006,0.1107,0.201,0.1116
only_flares,72,100.0,0.1,0.2089,0.1124,0.2093,0.1128
only_flares,72,100.0,0.01,0.1935,0.0918,0.1935,0.0924
only_flares,72,100.0,0.07,0.2069,0.1349,0.2065,0.1343
only_flares,72,100.0,0.001,0.181,0.1032,0.1788,0.1018
only_flares,72,100.0,0.005,0.2135,0.0885,0.2121,0.088
only_flares,72,100.0,0.0001,0.1901,0.1281,0.1878,0.1262
only_flares,72,1000.0,1.0,0.2006,0.1107,0.201,0.1116
only_flares,72,1000.0,0.1,0.1983,0.1595,0.1991,0.1601
